RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has civil defendant person,http://rdaregistry.info/Elements/w/P10397,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10397value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dfd> ;
   bf:agent <P10397value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dfd> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dfd>"
has date of representative expression,http://rdaregistry.info/Elements/w/P10398,not mapped,not mapped
has appellation of work group,http://rdaregistry.info/Elements/w/P10399,not mapped,not mapped
has identifier for work group,http://rdaregistry.info/Elements/w/P10400,not mapped,not mapped
has authorized access point for work group,http://rdaregistry.info/Elements/w/P10401,not mapped,not mapped
has note on metadata work (RDA 24.7 24.8 29.6 29.7),http://rdaregistry.info/Elements/w/P10402,not mapped,not mapped
has scope of validity,http://rdaregistry.info/Elements/w/P10403,not mapped,not mapped
has recording source,http://rdaregistry.info/Elements/w/P10404,not mapped,not mapped
has related entity of work,http://rdaregistry.info/Elements/w/P10405,not mapped,not mapped
has source consulted,http://rdaregistry.info/Elements/w/P10406,"bf:note [ a bf:Note ;
   rdfs:label ""P10406value"" ;
   bf:noteType ""source consulted"" ] .","note >> Note > rdfs:label > noteType=""source consulted"""
has academic supervisor,http://rdaregistry.info/Elements/w/P10407,not mapped,not mapped
has project supervisor,http://rdaregistry.info/Elements/w/P10408,not mapped,not mapped
has research supervisor,http://rdaregistry.info/Elements/w/P10409,not mapped,not mapped
has special issue,http://rdaregistry.info/Elements/w/P10410,"bf:hasDerivative <P10410value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P10410value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is special issue of,http://rdaregistry.info/Elements/w/P10411,"bf:derivativeOf <P10411value> .
# with literal value
bf:derivativeOf [a bf:Work ;
   rdfs:label ""P10411value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
has dedicatee person of work,http://rdaregistry.info/Elements/w/P10412,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10412value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ;
   bf:agent <P10412value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dte> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dte>"
has addressee person,http://rdaregistry.info/Elements/w/P10413,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10413value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rcp> ;
   bf:agent <P10413value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rcp> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rcp>"
has dedicator person,http://rdaregistry.info/Elements/w/P10414,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10414value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dto> ;
   bf:agent <P10414value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dto> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dto>"
has director person of photography,http://rdaregistry.info/Elements/w/P10415,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10415value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P1045value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cng> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cng>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cng>"
has researcher person,http://rdaregistry.info/Elements/w/P10416,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10416value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/res> ;
   bf:agent <P10416value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/res> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/res>"
has editorial director person,http://rdaregistry.info/Elements/w/P10417,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10417value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/edt> ;
   bf:agent <P10417value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/edt> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/edt>"
has film director person,http://rdaregistry.info/Elements/w/P10418,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10418value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10418value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmd> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmd>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmd>"
has radio director person,http://rdaregistry.info/Elements/w/P10419,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10419value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rdd> ;
   bf:agent <P10419value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rdd> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rdd>"
has television director person,http://rdaregistry.info/Elements/w/P10420,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10420value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10420value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tld> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tld>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tld>"
has audio producer person,http://rdaregistry.info/Elements/w/P10421,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10421value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""audio producer"" ] ;
   bf:agent <P10421value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""audio producer"" ; > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""audio producer"" "
has film producer person,http://rdaregistry.info/Elements/w/P10422,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10422value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10422value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmp> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/fmp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmp>"
has radio producer person,http://rdaregistry.info/Elements/w/P10423,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10423value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/rpc> ;
   bf:agent <P10423value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rpc> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rpc>"
has television producer person,http://rdaregistry.info/Elements/w/P10424,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10424value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10424value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/tlp> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/tlp>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/tlp>"
has landscape architect person,http://rdaregistry.info/Elements/w/P10425,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10425value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lsa> ;
   bf:agent <P10425value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lsa> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lsa>"
has calligrapher person,http://rdaregistry.info/Elements/w/P10426,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10426value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cll> ;
   bf:agent <P10426value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cll> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cll>"
has sculptor person,http://rdaregistry.info/Elements/w/P10427,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10427value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/scl> ;
   bf:agent <P10427value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/scl> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/scl>"
has book artist person,http://rdaregistry.info/Elements/w/P10428,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10428value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ;
   bf:agent <P10428value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/art> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has screenwriter person,http://rdaregistry.info/Elements/w/P10429,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10429value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10429value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aus> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aus>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aus>"
has lyricist person,http://rdaregistry.info/Elements/w/P10430,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10430value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lyr> ;
   bf:agent <P10430value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lyr> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lyr>"
has librettist person,http://rdaregistry.info/Elements/w/P10431,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10431value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/lbt> ;
   bf:agent <P10431value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/lbt> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/lbt>"
has rapporteur person,http://rdaregistry.info/Elements/w/P10432,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10432value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ;
   bf:agent <P10432value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/aut> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has honouree person of work,http://rdaregistry.info/Elements/w/P10433,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10433value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ;
   bf:agent <P10433value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/hnr> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
has choreographer person,http://rdaregistry.info/Elements/w/P10434,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10434value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/chr> ;
   bf:agent <P10434value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/chr> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/chr>"
has cartographer person of work,http://rdaregistry.info/Elements/w/P10435,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10435value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10435value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ctg> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/ctg>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ctg>"
has author person,http://rdaregistry.info/Elements/w/P10436,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person;
      rdfs:label ""P10436value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10436value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/aut> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/aut>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/aut>"
has creator person of work,http://rdaregistry.info/Elements/w/P10437,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10437value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cre> ;
   bf:agent <P10437value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cre> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cre>"
has architect person,http://rdaregistry.info/Elements/w/P10438,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent [ a bf:Person;
      rdfs:label ""P10438value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/arc> ;
   bf:agent <P10438value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/arc> agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/arc>"
has commissioning body person,http://rdaregistry.info/Elements/w/P10439,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10439value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""commissioning body"" ] ;
   bf:agent <P10439value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""commissioning body"" ; > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""commissioning body"" "
has programmer person,http://rdaregistry.info/Elements/w/P10440,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10440value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/prg> ;
   bf:agent <P10440value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/prg> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/prg>"
has designer person,http://rdaregistry.info/Elements/w/P10441,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10441value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/dsr> ;
   bf:agent <P10441value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dsr> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dsr>"
has composer person of work,http://rdaregistry.info/Elements/w/P10442,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10442value"" ] ] .
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/cmp> ;
   bf:agent <P10442value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/cmp> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cmp>"
has inventor person,http://rdaregistry.info/Elements/w/P10443,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10443value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/inv> ;
   bf:agent <P10443value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/inv> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/inv>"
has compiler person,http://rdaregistry.info/Elements/w/P10444,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10444value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10444value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/com> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/com>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/com>"
has photographer person of work,http://rdaregistry.info/Elements/w/P10445,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10445value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pht> ;
   bf:agent <P10445value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pht> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pht>"
has interviewer person of work,http://rdaregistry.info/Elements/w/P10446,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent [ a bf:Person;
      rdfs:label ""P10446value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ivr> ;
   bf:agent <P10446value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ivr> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ivr>"
has interviewee person of work,http://rdaregistry.info/Elements/w/P10447,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10447value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/ive> ;
   bf:agent <P10447value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ive> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ive>"
has aggregator person,http://rdaregistry.info/Elements/w/P10448,not mapped,not mapped
has remix artist person,http://rdaregistry.info/Elements/w/P10449,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10449value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""remix artist"" ] ;
   bf:agent <P10449value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""remix artist"" ; > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""remix artist"" "
has filmmaker person,http://rdaregistry.info/Elements/w/P10450,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10450value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmk> ;
   bf:agent <P10450value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/fmk> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmk>"
has artist person,http://rdaregistry.info/Elements/w/P10451,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10451value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P10451value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/art> ] . ","contribution >> Contribution > agent >> Person > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/art>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/art>"
has founding person of work,http://rdaregistry.info/Elements/w/P10452,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""founder "" ]  ;
   bf:agent [ a bf:Person;
      rdfs:label ""P10452value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""founder"" ] ;
   bf:agent <P10452value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""founder"" ; > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""founder"" "
has casting director person,http://rdaregistry.info/Elements/w/P10453,"bf:contribution [ a bf:Contribution ;
   bf:role [ a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10453value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role [a bf:Role ;
      rdfs:label ""casting director"" ] ;
   bf:agent <P10453value> ] .","contribution >> Contribution > role >> Role > rdfs:label=""casting director"" ; > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""casting director"" "
has producer person,http://rdaregistry.info/Elements/w/P10454,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10454value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/pro> ;
   bf:agent <P10454value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/pro> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/pro>"
has director person,http://rdaregistry.info/Elements/w/P10455,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10455value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/drt> ;
   bf:agent <P10455value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/drt> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/drt>"
has issuing body person,http://rdaregistry.info/Elements/w/P10456,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent [ a bf:Person;
      rdfs:label ""P10456value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/isb> ;
   bf:agent <P10456value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/isb> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/isb>"
has organizer person,http://rdaregistry.info/Elements/w/P10457,"bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent [ a bf:Person ;
      rdfs:label ""P10457value"" ] ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:role <http://id.loc.gov/vocabulary/relators/orm> ;
   bf:agent <P10457value> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/orm> > agent >> Person > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/orm>"
