RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,rdf:type bf:Item .,rdf:type=<http://id.loc.gov/ontologies/bibframe/Item>
has identifier for item (RDA 2.20),http://rdaregistry.info/Elements/i/P40001,"

bf:identifiedBy <p40001value> .
# with literal value:
bf:identifiedBy [ a bf:Identifier ;
   rdf:value ""P40001value"" ] .
# with literal value and source:
bf:identifiedBy [ a bf:Identifier ;
   rdf:value ""P40001value"" ;
   bf:source [ a bf:Source ;
      rdfs:label ""source name"" ] .
# note: with literal value:
  #if possible type the bf:Identifier node as a subclass of bf:Identifier","identifierBy*
or
identifiedBy >> Identifier > rdf:value
or
identifiedBy >> Identifier > rdf:value > source >> Source > rdfs:label
or
identifiedBy >> Identifier.subclass > rdf:value
"
has modification of item (RDA 3.22),http://rdaregistry.info/Elements/i/P40003,"bf:note [ a nf:Note ;
  rdfs:label ""P40003value"" ;
  bf:noteType ""modification"" ] .","note >> Note > rdfs:label > noteType=""modification"""
has collector agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40004,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40004value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/col> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40004value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/col> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/col>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/col>"
has collection registrar agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40005,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40005value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cor> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40005value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cor> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cor>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cor>"
has depositor agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40006,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40006value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/dpt> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40006value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/dpt> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dpt> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dpt>"
has donor agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40007,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40007value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/dnr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40007value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/dnr> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/dnr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dnr>"
has seller agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40008,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40008value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/sll> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40008value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/sll> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/sll> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/sll>"
is contained in item (RDA 24.5),http://rdaregistry.info/Elements/i/P40009,"bf:partOf <P40009value> .
#with literal value
bf:partOf [ a bf:Item ;
  rdfs:label ""P40009value"" ] .","partOf*
or
partOf >> Item > rdfs:label"
has note on dimensions of item (RDA 3.22.3),http://rdaregistry.info/Elements/i/P40010,"bf:note [ a bf:Note ;
   rdfs:label ""P40010value"" ;
   bf:noteType ""dimensions"" ] .","note >> Note > rdfs:label > noteType=""dimensions"""
has note on extent of item (RDA 3.22.2),http://rdaregistry.info/Elements/i/P40011,"bf:note [ a bf:Note ;
   rdfs:label ""P40011value"" ;
   bf:noteType ""extent"" ] .","note >> Note > rdfs:label > noteType=""extent"""
has illuminator agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40012,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40012value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ilu> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40012value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ilu> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ilu> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ilu>"
has binder agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40013,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40013value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/bnd> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40013value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/bnd> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/bnd> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/bnd>"
has inscriber (RDA 18.5),http://rdaregistry.info/Elements/i/P40014,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40014value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ins> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40014value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ins> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ins> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ins>"
has annotator (RDA 18.5),http://rdaregistry.info/Elements/i/P40015,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40015value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ann> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40015value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ann> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ann> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ann>"
has autographer (RDA 18.5),http://rdaregistry.info/Elements/i/P40016,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40016value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/ato> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P40016value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/ato> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/ato> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/ato>"
has curator agent,http://rdaregistry.info/Elements/i/P40017,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""p40017value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/cur> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40017value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/cur> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/cur>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/cur>"
has current owner agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40018,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40018value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/own> ] ;
bf:custodialHistory ""P40018value"" .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40018value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/own> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/own>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/own>"
has former owner agent (RDA 18.5),http://rdaregistry.info/Elements/i/P40019,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40019value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmo> ] ;
bf:custodialHistory ""P40019value"" .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40019value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/fmo> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/fmo> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/fmo>"
has custodian agent (RDA 22.3),http://rdaregistry.info/Elements/i/P40020,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40020value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""custodian"" ] ] ;
bf:custodialHistory ""P40020value"" .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40020value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""custodian"" ]  ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""custodian""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""custodian"" "
has owner agent (RDA 22.2),http://rdaregistry.info/Elements/i/P40021,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""P40021value"" ] ;
   bf:role [ a bf:Role ;
      rdfs:label ""owner"" ] ] ;
bf:custodialHistory ""P40021value"" .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40021value> ;
   bf:role [ a bf:Role ;
      rdfs:label ""owner"" ]  ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role >> Role > rdfs:label=""owner""
or
contribution >> Contribution > agent* > role >> Role > rdfs:label=""owner"" "
has honouree agent of item (RDA 18.5),http://rdaregistry.info/Elements/i/P40022,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""p40022value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40022value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/hnr> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/hnr>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/hnr>"
has restorationist agent of item (RDA 18.5),http://rdaregistry.info/Elements/i/P40024,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""p40024value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40024value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/rsr> ] .","contribution >> Contribution > role=<http://id.loc.gov/vocabulary/relators/rsr> > agent >> Agent > rdfs:label
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/rsr>"
has dedicatee agent of item (RDA 18.5),http://rdaregistry.info/Elements/i/P40025,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent ;
      rdfs:label ""p40025value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <p40025value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/dte> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/dte>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/dte>"
has custodial history of item (RDA 2.18),http://rdaregistry.info/Elements/i/P40026,"bf:custodialHistory ""P40026value"" .",custodialHistory
has note on item (RDA 2.21),http://rdaregistry.info/Elements/i/P40028,"bf:note [ a bf:Note ;
   rdfs:label ""P40028value"" ;
   bf:noteType ""note on item"" ] .","note >> Note > rdfs:label=""note on item"""
is accompanied by item (RDA 24.5),http://rdaregistry.info/Elements/i/P40029,"bf:accompaniedBy <P40029value> .
# with literal value
bf:accompaniedBy [ a bf:Item ;
   rdfs:label ""P40029value"" ] .","accompaniedBy*
or
accompaniedBy >> Item > rdfs:label"
has equivalent item (RDA 24.5),http://rdaregistry.info/Elements/i/P40031,"bf:hasEquivalent <P40031value> .
# with literal value
bf:hasEquivalent [ a bf:Item ;
  rdfs:label ""P40031value"" ] .","hasEquivalent*
or
hasEquivalent >> Item > rdfs:label"
is bound with (RDA 24.5),http://rdaregistry.info/Elements/i/P40032,"bf:accompaniedBy <P40032value> .
# with literal value
bf:accompaniedBy [ a bf:Item ;
   rdfs:label ""P40032value"" ] .","accompaniedBy
or
accompaniedBy >> Item > rdfs:label"
is container of item (RDA 24.5),http://rdaregistry.info/Elements/i/P40034,"bf:hasPart <P40034value> .
# with literal value
bf:hasPart [ a bf:Item ;
   rdfs:label ""P40034value"" ] .","hasPart*
or
hasPart >> Item > rdfs:label"
is on disc with item (RDA 24.5),http://rdaregistry.info/Elements/i/P40035,"bf:accompaniedBy <P40035value> .
# with literal value
bf:accompaniedBy [ a bf:Item ;
   rdfs:label ""P40035value"" ] .","accompaniedBy
or
accompaniedBy >> Item > rdfs:label"
is filmed with item (RDA 24.5),http://rdaregistry.info/Elements/i/P40036,"bf:accompaniedBy <P40036value> .
# with literal value
bf:accompaniedBy [ a bf:Item ;
   rdfs:label ""P40036value"" ] .","accompaniedBy
or
accompaniedBy >> Item > rdfs:label"
has related item of item,http://rdaregistry.info/Elements/i/P40046,"bf:relatedTo <p40046value> .
# with literal value
bf:relatedTo [ a bf:Item ;
   rdfs:label ""P40046value"" ] .","relatedTo*
or
relatedTo >> Item > rdfs:label"
has restriction on access to item (RDA 4.4),http://rdaregistry.info/Elements/i/P40047,"bf:usageAndAccessPolicy <P40047value> .
# with literal value
bf:usageAndAccessPolicy [ a bf:AccessPolicy ;
   rdfs:label ""P40047value"" ] .","usageAndAccessPolicy*
or
usageAndAccessPolicy >> AccessPolicy > rdfs:label"
has restriction on use of item (RDA 4.5),http://rdaregistry.info/Elements/i/P40048,"bf:usageAndAccessPolicy <P40048value> .
# with literal value
bf:usageAndAccessPolicy [ a bf:UsePolicy ;
   rdfs:label ""P40048value"" ] .","usageAndAccessPolicy*
or
usageAndAccessPolicy >> UsePolicy > rdfs:label"
has manifestation exemplified (*) (RDA 17.12),http://rdaregistry.info/Elements/i/P40049,"bf:itemOf <P40049value> .
# with literal value
bf:itemOf [ a bf:Instance ;
  rdfs:label ""P40049value"" ] .
# note: with literal value:
  #if possible type the bf:Instance node as a subclass of bf:Instance","itemOf*
or
itemOf >> Instance > rdfs:label
or
itemOf >> Instance.subclass > rdfs:label"
has immediate source of acquisition of item (RDA 2.19),http://rdaregistry.info/Elements/i/P40050,"bf:immediateAcquisition <P40050value> .
# with literal value
bf:immediateAcquisition [ a bf:ImmediateAcquisition ;
   rdfs:label ""P40050value"" ] .","immediateAcquisition*
or
immediateAcquisition >> ImmediateAcquisition > rdfs:label"
is subject item of,http://rdaregistry.info/Elements/i/P40061,"bf:referencedBy <P40061value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40061value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item described in (RDA 23.5),http://rdaregistry.info/Elements/i/P40062,"bf:referencedBy <P40062value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40062value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item analysed in (RDA 23.5),http://rdaregistry.info/Elements/i/P40063,"bf:referencedBy <P40063value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40063value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item commentary in (RDA 23.5),http://rdaregistry.info/Elements/i/P40064,"bf:referencedBy <P40064value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40064value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item critiqued in (RDA 23.5),http://rdaregistry.info/Elements/i/P40065,"bf:referencedBy <P40065value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40065value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item evaluated in (RDA 23.5),http://rdaregistry.info/Elements/i/P40066,"bf:referencedBy <P40066value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40066value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
is item reviewed in (RDA 23.5),http://rdaregistry.info/Elements/i/P40067,"bf:referencedBy <P40067value> .
# with literal value
bf:referencedBy [ a bf:Work ;
rdfs:label ""P40067value"" ] .","referencedBy*
or
referencedBy >> Work > rdfs:label
"
has related RDA entity of item,http://rdaregistry.info/Elements/i/P40068,"bf:relatedTo <P40068value> .
# with literal value
bf:relatedTo [ a rdfs:Resource ;
   rdfs:label ""P40068value"" ] .",not mapped
has related work of item,http://rdaregistry.info/Elements/i/P40069,"bf:relatedTo [ a bf:Work ;
   rdfs:label ""p40069value"" ] .
# with IRI value
bf:relatedTo <p40069value> .","relatedTo >> Work > rdfs:label
or
relatedTo*"
