original_RDA_identifier,equivalent_BF_identifier
634feb94-394e-4860-a41d-a4e2f489a931,af454153-b1e6-4e08-bb31-fe668d3ec93e
638b68df-332d-4ded-9408-9602a8299e71,42dd1753-89e0-4e75-9556-d84081d346dd
666f03ca-448f-446e-9228-e9efd584077a,2c8f3240-2c05-4df7-b215-b04c7d7b032b
66bf1739-a7f9-449c-9009-481068dcb50b,b2042e6c-b1a1-4a0a-afbf-223f9ce3959f
69fc88d5-620e-4d6d-981d-4d24f011f0d0,fede8437-5531-42bb-86a7-d7123fbbf504
69fe0017-13d5-48bf-882a-8de1db439dd4,0cf9fb32-1983-470e-b022-deae4a1e0cf1
6b8dac8d-bcad-4af9-b3a4-bbe4b0886d2d,4eb203e1-7870-40f1-8b84-03ba952d4c44
6f37ad8e-93a0-40d2-b43e-1f7cc9e195b6,afe38b04-889b-4220-aabc-26e9754be69e
6fa80990-31fd-437a-9a67-aedc27489141,5bf0c911-5815-47d9-8b78-bff5b4f0f50b
700dcd07-2ba5-4360-80a0-75339178addf,026e241b-bccc-4245-aa6e-e4daafa2abb0
70de702f-3bad-492f-b4d2-1d22ff31a09c,8c6dcce1-018d-4294-84d4-5a9cd5554f57
73f6a5a5-53f2-4067-9c7c-5200ab8efb85,b9f8914d-ea12-4729-ba6f-d8db8afde74c
74959199-9271-4353-844f-4819ba4f3f14,c8e1b387-ca3e-4486-9ca5-8bb6605b2a56
749ba546-5a3a-4f31-bbbd-3a015adbd36a,dc2b75a7-1f66-430d-86d6-bdb81037663c
74e37d6f-e45b-4f88-858b-e0f8ffd1937a,b6a67b0a-bff8-4fb7-9d7c-219f9df3b182
7a1ce84e-ce37-488e-91fc-a21f24f09248,9a0ba26a-f6bd-4714-83a9-24063b60e1c4
7a3d4f26-0cde-4a1b-8a2c-f36070e7499d,eb4fa1e2-adc0-4d38-bc40-9951a0eed56c
7b05a65a-8b90-46a2-bc23-4fd434cfb36d,cbbf91dd-1e5c-4252-9f92-1e966fe87487
7c2c6757-3047-494e-8b13-2acc2ae54060,df23da1d-1e8b-435d-a828-76578dd1fca9
7da5a062-e2cb-4c8a-acd4-2e600340dc83,d55d667c-763d-4d18-ad29-9cb578089736
7e1467c7-83bb-41a5-8bd2-aba07d336fd4,04dde6ed-188e-42b3-8483-0f47d53dd56e
81141d70-53d0-4864-ba9a-492ba667af87,0455ad26-8ba0-405b-a9a7-d4baf34fb16c
819654ab-832c-4866-8f4d-450f42c7fbc9,6e6becc8-cc6a-4870-acbd-bd63cd68dc85
8c86c5d3-08d7-4b88-83fb-e74283a6fe3e,e0199df3-93c9-4072-9751-6c681171d38c
90ecceaa-a3f1-4cdd-8e61-96d76bd1b160,baa8b949-a8db-47cf-bc35-47285a0d2f76
930a9778-6a1a-4980-bed8-caa3ca055775,a3bb84c0-b5d9-4f40-b52f-45cdecefb477
95cb73d5-927f-41c2-9546-9b041de95bf0,7895a07a-6a7e-485b-9e40-d7df4e368977
95ce0610-1fac-4fbf-9f51-25fb002fd035,90b1c72b-f3df-4e58-87c6-05c3bcf664be
95cf5ef7-0942-4efc-af5e-b9301d3280d0,a49c7236-ff8d-4b75-a661-30558bf1b57e
97fe31f3-dcc8-40d3-9f70-508a03abd48a,f63d48a2-5b05-4907-9255-52ad9a6f400c
9925a8e6-ed73-4817-acbb-e844b70df187,d3502ebd-01c2-4525-94fb-d0e9dfbf4626
9ba5fa01-639d-4f65-a8f5-6799c0132f1e,ef188465-bc20-4153-a34a-a67d63e8fecb
9da40fe2-ab05-45b2-90b1-16d80d252e0b,617d3bb6-8667-4f6b-a21c-379ec9205b70
